Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Perplexity,coherence_u_mass,n_comp,Правдоподобие
2024-01-12 18:10:29,4.5min,6e6d25925ebd48fb8564b07765a01b4c,./data/phrases_prep_2.csv_CountVectorizer_2_117,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6547.802,-16.987,117,-21142755.816
2024-01-12 18:06:02,4.5min,96dce54251ea43ca85edc485b2f21a98,./data/phrases_prep_2.csv_CountVectorizer_2_114,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6250.175,-17.338,114,-21030821.072
2024-01-12 18:01:37,4.4min,bc9452aac005462c83ca5bf053b7b3eb,./data/phrases_prep_2.csv_CountVectorizer_2_111,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6038.305,-17.36,111,-20947841.364
2024-01-12 17:57:13,4.4min,d65e6145f66445dda0cce087434e2790,./data/phrases_prep_2.csv_CountVectorizer_2_108,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5873.761,-17.028,108,-20881363.04
2024-01-12 17:52:52,4.3min,a59b8ec77f3c4b3688188f9a4917a03b,./data/phrases_prep_2.csv_CountVectorizer_2_105,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5800.649,-17.17,105,-20851224.905
2024-01-12 17:48:33,4.3min,b5349cc893ea40da8d2835550a370c66,./data/phrases_prep_2.csv_CountVectorizer_2_102,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5748.985,-17.016,102,-20829698.085
2024-01-12 17:44:16,4.3min,9c5e5ff42db24e1392d7cab4454c8768,./data/phrases_prep_2.csv_CountVectorizer_2_99,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5753.012,-17.123,99,-20831383.171
2024-01-12 17:40:01,4.3min,06e8b66460fd47e3a758ba196c76c65e,./data/phrases_prep_2.csv_CountVectorizer_2_96,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5639.908,-16.881,96,-20783606.79
2024-01-12 17:35:48,4.2min,8fef86eeb4554ebba90ed37606440c09,./data/phrases_prep_2.csv_CountVectorizer_2_93,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5629.192,-16.905,93,-20779030.644
2024-01-12 17:31:35,4.2min,440461b0e934488482639b8625fc14eb,./data/phrases_prep_2.csv_CountVectorizer_2_90,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5585.9,-16.657,90,-20760453.945
2024-01-12 17:27:24,4.2min,f64d8148bfd346e7823d33417cfe8a47,./data/phrases_prep_2.csv_CountVectorizer_2_87,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5619.085,-16.653,87,-20774706.409
2024-01-12 17:23:15,4.2min,782f51ce29e04eb09aefce2c61f31dba,./data/phrases_prep_2.csv_CountVectorizer_2_84,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5509.082,-16.598,84,-20727134.347
2024-01-12 17:19:08,4.1min,ba36e56a0b5c48e5a505bf4425c8859a,./data/phrases_prep_2.csv_CountVectorizer_2_81,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5410.954,-16.369,81,-20683889.349
2024-01-12 17:15:03,4.1min,7b8301c3a4924d4cb906edb13c4fb037,./data/phrases_prep_2.csv_CountVectorizer_2_78,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5328.336,-16.254,78,-20646866.888
2024-01-12 17:11:02,4.0min,2cc4ea1c2fb043c798e06279edb64039,./data/phrases_prep_2.csv_CountVectorizer_2_75,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5223.427,-16.291,75,-20599019.455
2024-01-12 17:07:02,4.0min,31680c773cce48c48f435bf593d666c9,./data/phrases_prep_2.csv_CountVectorizer_2_72,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5097.558,-15.772,72,-20540327.783
2024-01-12 17:03:03,4.0min,bbb990f9978942f7994501d0b5a238ed,./data/phrases_prep_2.csv_CountVectorizer_2_69,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5099.193,-15.934,69,-20541099.653
2024-01-12 16:59:07,3.9min,979da43e65174de488f893e497ef7c27,./data/phrases_prep_2.csv_CountVectorizer_2_66,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5113.618,-15.818,66,-20547896.646
2024-01-12 16:55:14,3.9min,9fd9461080b94b82a7275b9140814b69,./data/phrases_prep_2.csv_CountVectorizer_2_63,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5015.577,-15.336,63,-20501316.454
2024-01-12 16:51:23,3.8min,f2c045d53e9748eb9f771155876af46d,./data/phrases_prep_2.csv_CountVectorizer_2_60,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5025.305,-15.476,60,-20505978.57
2024-01-12 16:47:34,3.8min,2321a81952ee4713a640f65bf605c786,./data/phrases_prep_2.csv_CountVectorizer_2_57,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4997.548,-15.265,57,-20492651.289
2024-01-12 16:43:47,3.8min,d5ae1be1f2a1425d929ae21a9e9eae0f,./data/phrases_prep_2.csv_CountVectorizer_2_54,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4934.775,-14.863,54,-20462236.495
2024-01-12 16:40:03,3.7min,0d5921bde1cd4b979f22800e9c87541b,./data/phrases_prep_2.csv_CountVectorizer_2_51,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4909.378,-14.712,51,-20449821.353
2024-01-12 16:36:20,3.7min,01dd9466389c41979cade097d42fe6bf,./data/phrases_prep_2.csv_CountVectorizer_2_48,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4871.136,-14.381,48,-20431004.958
2024-01-12 16:32:38,3.7min,dd52908440fa41858dbc7c23d11f027a,./data/phrases_prep_2.csv_CountVectorizer_2_45,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4828.155,-14.003,45,-20409679.32
2024-01-12 16:28:58,3.7min,aed882ad2d444049abe92ba5231fe148,./data/phrases_prep_2.csv_CountVectorizer_2_42,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4773.248,-13.626,42,-20382158.936
2024-01-12 16:25:20,3.6min,9c532a3b94b44e5f85da78ce1c56393a,./data/phrases_prep_2.csv_CountVectorizer_2_39,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4757.438,-13.349,39,-20374176.395
2024-01-12 16:21:44,3.6min,d9a10299dc3a44da96f8dce4e831dd14,./data/phrases_prep_2.csv_CountVectorizer_2_36,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4693.019,-12.902,36,-20341372.248
2024-01-12 16:18:08,3.6min,afe658ab0075401d9f907270ca29dbe6,./data/phrases_prep_2.csv_CountVectorizer_2_33,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4622.597,-12.392,33,-20304992.422
2024-01-12 16:14:35,3.6min,291a42a5f12d4b958680cb3a1b0392c3,./data/phrases_prep_2.csv_CountVectorizer_2_30,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4576.334,-12.056,30,-20280790.002
2024-01-12 16:11:03,3.5min,a6c2a8c3e1a443a89d8286c45bfba999,./data/phrases_prep_2.csv_CountVectorizer_2_27,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4530.94,-11.343,27,-20256803.236
2024-01-12 16:07:31,3.5min,1c1d038c34b545ce8ede9382dee3cd8a,./data/phrases_prep_2.csv_CountVectorizer_2_24,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4450.816,-10.628,24,-20213872.544
2024-01-12 16:04:00,3.5min,5cef2b7c9c7440cfad3c60fb64fe6b1a,./data/phrases_prep_2.csv_CountVectorizer_2_21,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4347.748,-10.082,21,-20157497.233
2024-01-12 16:00:29,3.5min,1f085af2fbff4b74be113ba7583ab62b,./data/phrases_prep_2.csv_CountVectorizer_2_18,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4309.851,-9.672,18,-20136432.021
2024-01-12 15:56:57,3.5min,1dbb8722a2d044d7948ae80aa0acc7c6,./data/phrases_prep_2.csv_CountVectorizer_2_15,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4196.079,-8.967,15,-20072059.985
2024-01-12 15:53:24,3.6min,3ad0bf86c15d4a87aa3d9e29bf190e2a,./data/phrases_prep_2.csv_CountVectorizer_2_12,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4148.113,-8.225,12,-20044396.546
2024-01-12 15:49:48,3.6min,33031528a802459d834ba4d2e9b48408,./data/phrases_prep_2.csv_CountVectorizer_2_9,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3966.851,-7.557,9,-19936886.203
2024-01-12 15:46:05,3.7min,24cacd28d0404a7cac3808fa3cf92fb9,./data/phrases_prep_2.csv_CountVectorizer_2_6,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3769.557,-6.873,6,-19814135.261
2024-01-12 15:42:08,3.9min,b88f42512bcf4aeead31416288bcece1,./data/phrases_prep_2.csv_CountVectorizer_2_3,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3439.583,-5.737,3,-19593712.807
2024-01-12 15:42:05,198ms,25091c9112a548d6b81c6c2a15fec35a,result_images,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,,,,
2024-01-12 15:37:57,4.1min,b744e1a553f94f57a812af948e6b3f05,./data/phrases_prep_2.csv_TfidfVectorizer_2_147,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.6061592052991938e+128,-15.754,147,-441923558.688
2024-01-12 15:33:51,4.1min,bb38353877ae425682916ca48986e8f6,./data/phrases_prep_2.csv_TfidfVectorizer_2_144,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.146408423810015e+125,-15.754,144,-433002357.296
2024-01-12 15:29:48,4.1min,ed097f7597954e2481acdf8e25005379,./data/phrases_prep_2.csv_TfidfVectorizer_2_141,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.07151119485566e+123,-15.754,141,-424082676.533
2024-01-12 15:25:46,4.0min,e4c016bee2674124b7d7a18a1e08e0b5,./data/phrases_prep_2.csv_TfidfVectorizer_2_138,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.7711034944086365e+120,-15.754,138,-415164138.096
2024-01-12 15:21:46,4.0min,d4e9b52d11e0404797736d4c3c12d1ba,./data/phrases_prep_2.csv_TfidfVectorizer_2_135,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7.173748086759092e+117,-15.754,135,-406247107.174
2024-01-12 15:17:48,4.0min,462b9de2bad24e62a71ba71c38a6244b,./data/phrases_prep_2.csv_TfidfVectorizer_2_132,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.8580818667834748e+115,-15.754,132,-397330853.02
2024-01-12 15:13:52,3.9min,045597de2fd84266b21ec4a3a4dc311e,./data/phrases_prep_2.csv_TfidfVectorizer_2_129,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.822639533719348e+112,-15.754,129,-388417705.406
2024-01-12 15:10:01,3.8min,fe3e12add2e941f4a56977f91978425f,./data/phrases_prep_2.csv_TfidfVectorizer_2_126,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.2521140339407934e+110,-15.754,126,-379505037.353
2024-01-12 15:06:13,3.8min,8a7107f6ed9c49048fd0265e8eb83a62,./data/phrases_prep_2.csv_TfidfVectorizer_2_123,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3.255263227279929e+107,-15.754,123,-370594379.401
2024-01-12 15:02:26,3.8min,c5b4003c6ed0419a8a87721031413876,./data/phrases_prep_2.csv_TfidfVectorizer_2_120,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,8.472096568607822e+104,-15.754,120,-361685315.874
2024-01-12 14:58:40,3.8min,754d7167d72e462f94b4e6765b846ca5,./data/phrases_prep_2.csv_TfidfVectorizer_2_117,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.2075071139371684e+102,-15.754,117,-352777998.001
2024-01-12 14:54:57,3.7min,11dcd297b8a943c78db50ffbd91e823d,./data/phrases_prep_2.csv_TfidfVectorizer_2_114,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5.758845107863778e+99,-15.754,114,-343872479.702
2024-01-12 14:51:15,3.7min,b3d5eec386544987872446c82ac57a6f,./data/phrases_prep_2.csv_TfidfVectorizer_2_111,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.504429094601426e+97,-15.754,111,-334969040.073
2024-01-12 14:47:36,3.7min,c9ba01daf8c64e028c3b65627b11f20a,./data/phrases_prep_2.csv_TfidfVectorizer_2_108,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3.936622517356286e+94,-15.754,108,-326068067.53
2024-01-12 14:43:58,3.6min,5f8853dfe1544508b6c69ca04761c494,./data/phrases_prep_2.csv_TfidfVectorizer_2_105,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.0315858422022658e+92,-15.754,105,-317169265.044
2024-01-12 14:40:21,3.6min,b7457c3299c0433a8109aae2055b59ea,./data/phrases_prep_2.csv_TfidfVectorizer_2_102,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.707712907780464e+89,-15.754,102,-308272929.365
2024-01-12 14:36:47,3.6min,58bd8d61e9c14e32b349e79834d2363d,./data/phrases_prep_2.csv_TfidfVectorizer_2_99,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7.1187268804572e+86,-15.754,99,-299379015.102
2024-01-12 14:33:14,3.5min,9fdd51f9436848508f7e0ce776c5778e,./data/phrases_prep_2.csv_TfidfVectorizer_2_96,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.8741531304881167e+84,-15.754,96,-290487179.461
2024-01-12 14:29:42,3.5min,b1aa500bcf8a44e6b939c6b607576a5c,./data/phrases_prep_2.csv_TfidfVectorizer_2_93,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.944802119996096e+81,-15.754,93,-281598587.787
2024-01-12 14:26:11,3.5min,a20b388bb1424ec1b2e09ae2aee3a083,./data/phrases_prep_2.csv_TfidfVectorizer_2_90,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.3074177768800296e+79,-15.754,90,-272713172.94
2024-01-12 14:22:41,3.5min,14db10a6f28548fc91c3468bbf079db1,./data/phrases_prep_2.csv_TfidfVectorizer_2_87,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3.4659192060937035e+76,-15.754,87,-263831682.763
2024-01-12 14:19:14,3.5min,77c5735e5650467eb47cb823b08dbf02,./data/phrases_prep_2.csv_TfidfVectorizer_2_84,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,9.198981601854503e+73,-15.754,84,-254951975.597
2024-01-12 14:15:49,3.4min,57a2f863de4e48198de3e2b36287c355,./data/phrases_prep_2.csv_TfidfVectorizer_2_81,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.4505226911816063e+71,-15.754,81,-246077775.552
2024-01-12 14:12:25,3.4min,dc36a4baffca4bae8e76e02e497512a3,./data/phrases_prep_2.csv_TfidfVectorizer_2_78,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6.535931643004391e+68,-15.754,78,-237205401.702
2024-01-12 14:09:03,3.4min,8cb544d85dd54722bb13fed6fae8ec8e,./data/phrases_prep_2.csv_TfidfVectorizer_2_75,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.74984572171129e+66,-15.754,75,-228338692.924
2024-01-12 14:05:42,3.3min,220d8d51553e46c78c758b3c6bfe0305,./data/phrases_prep_2.csv_TfidfVectorizer_2_72,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3.162820124626536e+57,-15.622,72,-198201951.911
2024-01-12 14:02:25,3.3min,0f6c699612ac492ea6d1aef0af17123f,./data/phrases_prep_2.csv_TfidfVectorizer_2_69,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.6460422011702276e+58,-15.62,69,-202224614.415
2024-01-12 13:59:08,3.3min,fe7bf15882fd470e881908ed74e93578,./data/phrases_prep_2.csv_TfidfVectorizer_2_66,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.0882368063911447e+52,-15.604,66,-179369857.202
2024-01-12 13:55:56,3.2min,7118b4c71ad1446e9d5e641f6f6dbf5c,./data/phrases_prep_2.csv_TfidfVectorizer_2_63,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.6333951495836585e+54,-15.61,63,-188432589.827
2024-01-12 13:52:45,3.2min,3b0d654b8fe245d08d545624602deffc,./data/phrases_prep_2.csv_TfidfVectorizer_2_60,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.2613992615569724e+42,-15.287,60,-145121049.502
2024-01-12 13:49:35,3.2min,662b69940e2c413a81c271998eeb8a4f,./data/phrases_prep_2.csv_TfidfVectorizer_2_57,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.0097727990091743e+33,-14.153,57,-115829483.465
2024-01-12 13:46:26,3.2min,e68cf1338e3b4f3695521a0863580568,./data/phrases_prep_2.csv_TfidfVectorizer_2_54,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.131836690721569e+30,-14.152,54,-104542790.273
2024-01-12 13:43:18,3.1min,66412f9e041b49a8aacd2e73936860fc,./data/phrases_prep_2.csv_TfidfVectorizer_2_51,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.2992712270367205e+24,-11.951,51,-83119585.747
2024-01-12 13:40:10,3.1min,bc321711e24c403fa9174af4410cb6a5,./data/phrases_prep_2.csv_TfidfVectorizer_2_48,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,62283332349413605000,-11.615,48,-68230922.659
2024-01-12 13:37:02,3.1min,fcdc4ea689c8413b9c66282769625fc7,./data/phrases_prep_2.csv_TfidfVectorizer_2_45,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,132237709035812880,-11.557,45,-59017072.117
2024-01-12 13:33:54,3.1min,e0ef129c13324f7eb016e2fb29b07362,./data/phrases_prep_2.csv_TfidfVectorizer_2_42,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,53287534646986.336,-11.668,42,-47315486.399
2024-01-12 13:30:47,3.1min,b69c0e95d1c447a2a5090cf82279b660,./data/phrases_prep_2.csv_TfidfVectorizer_2_39,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,107138400035.267,-12.614,39,-38020066.561
2024-01-12 13:27:42,3.1min,701a331da74e4a6fbf62a2b5cad02a6b,./data/phrases_prep_2.csv_TfidfVectorizer_2_36,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,823175421.828,-12.381,36,-30731577.489
2024-01-12 13:24:37,3.1min,71e553797b8c45e2bc2a38fc296ed74d,./data/phrases_prep_2.csv_TfidfVectorizer_2_33,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,12132696.424,-12.059,33,-24418301.761
2024-01-12 13:21:32,3.1min,5ae6701e4d184b85968167c9d0821016,./data/phrases_prep_2.csv_TfidfVectorizer_2_30,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,636652.343,-12.02,30,-20005970.131
2024-01-12 13:18:28,3.1min,ec583d5b12194a72b30a65405675939e,./data/phrases_prep_2.csv_TfidfVectorizer_2_27,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,85654.955,-12.005,27,-17003128.799
2024-01-12 13:15:23,3.1min,a25b014583e84bb9a90ec01a088577b8,./data/phrases_prep_2.csv_TfidfVectorizer_2_24,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,26909.382,-11.205,24,-15269816.105
2024-01-12 13:12:18,3.1min,7a4844f7a4544f3b9733e73e2f04771d,./data/phrases_prep_2.csv_TfidfVectorizer_2_21,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,15135.439,-10.901,21,-14408384.368
2024-01-12 13:09:13,3.1min,b0140069fe0e4d8ba7ce536e86b02c05,./data/phrases_prep_2.csv_TfidfVectorizer_2_18,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,12019.059,-10.214,18,-14063256.448
2024-01-12 13:06:09,3.1min,0f550e59524641a89b60ecb0eb481f7b,./data/phrases_prep_2.csv_TfidfVectorizer_2_15,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,10516.052,-9.656,15,-13863270.11
2024-01-12 13:03:04,3.1min,ab2601eca3d8492e91c0f50eaf6d78d8,./data/phrases_prep_2.csv_TfidfVectorizer_2_12,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,9409.023,-8.57,12,-13696752.3
2024-01-12 12:59:58,3.1min,5815f09224e84492ba6feaa1c09bfe87,./data/phrases_prep_2.csv_TfidfVectorizer_2_9,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,8177.912,-8.539,9,-13486823.623
2024-01-12 12:56:52,3.1min,c6a38de15d1d4c82aea11bd9b11baaa0,./data/phrases_prep_2.csv_TfidfVectorizer_2_6,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6839.637,-7.093,6,-13219305.182
2024-01-12 12:53:42,3.2min,df4614e137eb4d80945817b958d90c34,./data/phrases_prep_2.csv_TfidfVectorizer_2_3,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5170.131,-5.982,3,-12800387.781
2024-01-12 12:53:33,190ms,7e5b78faa73c4db69b95a3c2cdd60532,result_images,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,,,,
2024-01-12 12:50:22,3.2min,4a15c4dbc5f74f51b774322e6001355d,./data/sentences_prep_2.csv_CountVectorizer_2_147,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,8035.469,-14.135,147,-21126145.281
2024-01-12 12:47:12,3.2min,195aa8bc41574e6989e13392339e39e5,./data/sentences_prep_2.csv_CountVectorizer_2_144,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7883.833,-13.705,144,-21081384.052
2024-01-12 12:44:03,3.2min,82d9b500753e471c82f53bfbdc756251,./data/sentences_prep_2.csv_CountVectorizer_2_141,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7722.015,-13.445,141,-21032657.343
2024-01-12 12:40:57,3.1min,a6c509a632f9450f81a6b4f262513e31,./data/sentences_prep_2.csv_CountVectorizer_2_138,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7768.562,-13.48,138,-21046777.266
2024-01-12 12:37:51,3.1min,848b47289c814510a3dc3a37f6d25ab2,./data/sentences_prep_2.csv_CountVectorizer_2_135,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7729.734,-13.282,135,-21035004.829
2024-01-12 12:34:48,3.1min,7ee06b873ac74e159c3feb0776db4487,./data/sentences_prep_2.csv_CountVectorizer_2_132,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7784.977,-13.601,132,-21051736.697
2024-01-12 12:31:45,3.0min,773b2d2a7d5141299b3ac7dda6a12977,./data/sentences_prep_2.csv_CountVectorizer_2_129,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7629.347,-13.547,129,-21004290.955
2024-01-12 12:28:47,3.0min,b8dbe34c192144cea508d5ae469a1143,./data/sentences_prep_2.csv_CountVectorizer_2_126,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7676.103,-13.486,126,-21018646.31
2024-01-12 12:25:51,2.9min,31eecc9cf54e4a6c92ca49b91251939c,./data/sentences_prep_2.csv_CountVectorizer_2_123,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7519.291,-12.964,123,-20970151.428
2024-01-12 12:22:56,2.9min,e48a77ae3ede470ab545fa767a052166,./data/sentences_prep_2.csv_CountVectorizer_2_120,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7452.086,-13.296,120,-20949057.627
2024-01-12 12:20:03,2.9min,598c7574e28c44ce9e755fbb7782f592,./data/sentences_prep_2.csv_CountVectorizer_2_117,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7467.097,-13.443,117,-20953785.67
2024-01-12 12:17:12,2.9min,c7af44ebf7104f838a6a82c87f1bc22f,./data/sentences_prep_2.csv_CountVectorizer_2_114,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7420.991,-13.451,114,-20939233.322
2024-01-12 12:14:21,2.8min,8c34e1d07f144365a0318b098c3463fd,./data/sentences_prep_2.csv_CountVectorizer_2_111,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7320.428,-13.167,111,-20907176.525
