Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Perplexity,coherence_u_mass,n_comp,Правдоподобие
2024-01-11 20:16:23,4.2min,76bd0534e1334a8b91a2d0731e10e595,./data/phrases_prep_1.csv_CountVectorizer_1_99,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3250.651,-15.761,99,-22201061.614
2024-01-11 20:12:11,4.2min,1c8bf077b14842a5a908f322705beb29,./data/phrases_prep_1.csv_CountVectorizer_1_96,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3248.431,-15.676,96,-22199185.684
2024-01-11 20:08:00,4.2min,ced34f52e81e4cd2b5dfe5b764572420,./data/phrases_prep_1.csv_CountVectorizer_1_93,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3247.642,-15.532,93,-22198519.021
2024-01-11 20:03:51,4.2min,18426380b95d42e4b7c0c99e21371eff,./data/phrases_prep_1.csv_CountVectorizer_1_90,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3226.23,-15.251,90,-22180358.21
2024-01-11 19:59:41,4.2min,734406344a3d4f87a186f3c384e333dd,./data/phrases_prep_1.csv_CountVectorizer_1_87,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3194.42,-15.337,87,-22153154.834
2024-01-11 19:55:34,4.1min,1bccefd6bbfc4eb783dd12605ce62d22,./data/phrases_prep_1.csv_CountVectorizer_1_84,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3190.355,-15.242,84,-22149659.307
2024-01-11 19:51:28,4.1min,babd8d5a94624677a1e4f823628188f5,./data/phrases_prep_1.csv_CountVectorizer_1_81,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3164.19,-14.972,81,-22127049.941
2024-01-11 19:47:25,4.1min,f60474c26c6e4887b57f75d960e4bf13,./data/phrases_prep_1.csv_CountVectorizer_1_78,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3126.754,-14.862,78,-22094374.827
2024-01-11 19:43:23,4.0min,35e128f695b24d4a942602146c76de47,./data/phrases_prep_1.csv_CountVectorizer_1_75,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3137.139,-14.625,75,-22103478.859
2024-01-11 19:39:23,4.0min,49940d8b926f4f88aed13479f7b1c000,./data/phrases_prep_1.csv_CountVectorizer_1_72,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3095.353,-14.216,72,-22066664.318
2024-01-11 19:35:26,4.0min,f08dbcee26bd444c9194a97202dcf07f,./data/phrases_prep_1.csv_CountVectorizer_1_69,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3094.473,-14.593,69,-22065883.756
2024-01-11 19:31:31,3.9min,b9d8ffc7e3eb40228b0879e218bee6fc,./data/phrases_prep_1.csv_CountVectorizer_1_66,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3061.473,-14.19,66,-22036448.997
2024-01-11 19:27:40,3.9min,54313d0e6b524cfd9a727596d716fb9a,./data/phrases_prep_1.csv_CountVectorizer_1_63,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3060.577,-14.099,63,-22035645.122
2024-01-11 19:23:48,3.9min,c43a5fa757174fe19a393ce77d0f21c3,./data/phrases_prep_1.csv_CountVectorizer_1_60,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3055.715,-13.794,60,-22031280.431
2024-01-11 19:19:57,3.8min,e32a2b74b48745a481bb8d306267a6b0,./data/phrases_prep_1.csv_CountVectorizer_1_57,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3014.168,-13.624,57,-21993696.858
2024-01-11 19:16:06,3.8min,3901e3a5b23d40999e6e0092c226d799,./data/phrases_prep_1.csv_CountVectorizer_1_54,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2996.275,-13.388,54,-21977350.497
2024-01-11 19:12:17,3.8min,99ddc0e8774946288e524bc4db854c17,./data/phrases_prep_1.csv_CountVectorizer_1_51,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2991.005,-12.857,51,-21972517.216
2024-01-11 19:08:30,3.8min,4d76ba1b229c48f8934e999036f1a97c,./data/phrases_prep_1.csv_CountVectorizer_1_48,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2985.103,-12.586,48,-21967094.515
2024-01-11 19:04:44,3.8min,bfd95d7bc1a54631afce50ac1ddc68dc,./data/phrases_prep_1.csv_CountVectorizer_1_45,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2926.472,-12.26,45,-21912635.311
2024-01-11 19:01:00,3.7min,701d5356c978410482fa1b480a845df7,./data/phrases_prep_1.csv_CountVectorizer_1_42,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2899.891,-11.736,42,-21887584.814
2024-01-11 17:51:14,1.2h,a0ab52288690416695d9dac658f27fe6,./data/phrases_prep_1.csv_CountVectorizer_1_39,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2908.057,-11.424,39,-21895305.176
2024-01-11 17:47:35,3.6min,711c51ede0344a159bba8507b0c41488,./data/phrases_prep_1.csv_CountVectorizer_1_36,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2888.242,-11.047,36,-21876533.712
2024-01-11 17:43:57,3.6min,3974f0d3ea4b42668c5797a10b37ed51,./data/phrases_prep_1.csv_CountVectorizer_1_33,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2918.524,-10.662,33,-21905168.947
2024-01-11 17:40:21,3.6min,913690fc3f0d4eab97d2ebc8d1ed4f6e,./data/phrases_prep_1.csv_CountVectorizer_1_30,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2836.567,-10.308,30,-21826970.292
2024-01-11 17:36:47,3.6min,2f5ebc72876043559da7e5a359529c06,./data/phrases_prep_1.csv_CountVectorizer_1_27,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2816.265,-9.953,27,-21807249.698
2024-01-11 17:33:14,3.6min,fb10445707b247be8305ba57d3110db6,./data/phrases_prep_1.csv_CountVectorizer_1_24,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2773.492,-9.402,24,-21765233.201
2024-01-11 17:29:39,3.6min,a71b2bf980954370b0314639c384ec04,./data/phrases_prep_1.csv_CountVectorizer_1_21,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2731.363,-8.879,21,-21723210.019
2024-01-11 17:26:03,3.6min,bb224549104e463298361eb87715f522,./data/phrases_prep_1.csv_CountVectorizer_1_18,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2701.537,-8.034,18,-21693066.031
2024-01-11 17:22:27,3.6min,19b63b7d1b15414aac5a0bf37a3c04ea,./data/phrases_prep_1.csv_CountVectorizer_1_15,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2657.093,-7.82,15,-21647524.816
2024-01-11 17:18:49,3.6min,cd2d27f7c29b4f1a8b4e5f714c986908,./data/phrases_prep_1.csv_CountVectorizer_1_12,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2597.257,-7.376,12,-21584992.74
2024-01-11 17:15:06,3.7min,cd59e9b896ec4836a45ce5df67e50ec3,./data/phrases_prep_1.csv_CountVectorizer_1_9,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2521.706,-6.731,9,-21503948.273
2024-01-11 17:11:17,3.8min,12535e98900f4f2fba0e55828e18199e,./data/phrases_prep_1.csv_CountVectorizer_1_6,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2478.428,-6.014,6,-21456422.081
2024-01-11 17:07:12,4.1min,2a1f4cd01f99419da4f172c6cb5cb5a3,./data/phrases_prep_1.csv_CountVectorizer_1_3,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2328.873,-5.719,3,-21285547.137
2024-01-11 17:07:09,181ms,852ee108b8564aeea0c918c8e9826d80,result_images,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,,,,
2024-01-11 17:03:10,4.0min,2bb34545f74540e5a45c0569d14e7ee5,./data/phrases_prep_1.csv_TfidfVectorizer_1_147,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,9.46114136708063e+127,-16.265,147,-471526327.105
2024-01-11 16:59:14,3.9min,848a4fde31bc48b49f32459335789d86,./data/phrases_prep_1.csv_TfidfVectorizer_1_144,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.4420754250855403e+125,-16.265,144,-461990182.437
2024-01-11 16:55:19,3.9min,0827adf8faa34e9da77015ccc4ec5d5e,./data/phrases_prep_1.csv_TfidfVectorizer_1_141,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6.3136806441228204e+122,-16.265,141,-452456646.375
2024-01-11 16:51:25,3.9min,c05b4dbf7a1e4578afe67054019a9a70,./data/phrases_prep_1.csv_TfidfVectorizer_1_138,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.632970934759533e+120,-16.265,138,-442923745.174
2024-01-11 16:47:34,3.9min,a826184e514e4e348843bfded1f7045b,./data/phrases_prep_1.csv_TfidfVectorizer_1_135,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.226094705709839e+117,-16.265,135,-433391820.092
2024-01-11 16:43:45,3.8min,16d4d1dfe49e464eb8b7d6e832b82ae1,./data/phrases_prep_1.csv_TfidfVectorizer_1_132,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.095007594285553e+115,-16.265,132,-423861800.392
2024-01-11 16:39:57,3.8min,6908c1c538134861b5b3a2355c13bc70,./data/phrases_prep_1.csv_TfidfVectorizer_1_129,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.8413048982585274e+112,-16.265,129,-414334075.404
2024-01-11 16:36:15,3.7min,d0f914bb2db542a4b84e4ca246fd8ea9,./data/phrases_prep_1.csv_TfidfVectorizer_1_126,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7.377402951328257e+109,-16.265,126,-404807400.335
2024-01-11 16:32:34,3.7min,1c9807383c634bc48a1c30091c2e7270,./data/phrases_prep_1.csv_TfidfVectorizer_1_123,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.918748761017159e+107,-16.265,123,-395283411.048
2024-01-11 16:28:54,3.7min,ec0834f771db4d3b80701a644a39753b,./data/phrases_prep_1.csv_TfidfVectorizer_1_120,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.992012162641521e+104,-16.265,120,-385759948.331
2024-01-11 16:25:17,3.6min,144994c456b8459eaeafe84ff4c9bb2f,./data/phrases_prep_1.csv_TfidfVectorizer_1_117,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.3007732876363945e+102,-16.265,117,-376238948.521
2024-01-11 16:21:42,3.6min,4a2a1c0e46ac4e67b4cfdd94d305d562,./data/phrases_prep_1.csv_TfidfVectorizer_1_114,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3.3950572126349887e+99,-16.265,114,-366720599.75
2024-01-11 16:18:07,3.6min,65aa1b4af89f4dc79f61e165c88aa14d,./data/phrases_prep_1.csv_TfidfVectorizer_1_111,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,8.866607941369955e+96,-16.265,111,-357203227.076
2024-01-11 16:14:35,3.5min,ead8f82ab1064b7195b5cad26d4b6234,./data/phrases_prep_1.csv_TfidfVectorizer_1_108,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.320929919772305e+94,-16.265,108,-347689517.206
2024-01-11 16:11:05,3.5min,735e0797d00f4540ae9661dbceda604e,./data/phrases_prep_1.csv_TfidfVectorizer_1_105,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6.07917765636446e+91,-16.265,105,-338176832.68
2024-01-11 16:07:35,3.5min,edcc140e42c54b7ebeeb93821ad48ef6,./data/phrases_prep_1.csv_TfidfVectorizer_1_102,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.5962996598852992e+89,-16.265,102,-328668152.378
2024-01-11 16:04:08,3.5min,f4e93b90eed34bc8b8cf2ce66d49fbf9,./data/phrases_prep_1.csv_TfidfVectorizer_1_99,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4.1952238279438403e+86,-16.265,99,-319160839.5
2024-01-11 16:00:41,3.4min,e54e5d03277d410fb3a83c1dc9bdfe9c,./data/phrases_prep_1.csv_TfidfVectorizer_1_96,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.105019999526199e+84,-16.265,96,-309657116.371
2024-01-11 15:57:17,3.4min,66f725f91a14488b9f268b0ecaf283c4,./data/phrases_prep_1.csv_TfidfVectorizer_1_93,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.9155057778197576e+81,-16.265,93,-300156078.376
2024-01-11 15:53:53,3.4min,6d03a69312bd43fe9b2ea06f40bfe7ee,./data/phrases_prep_1.csv_TfidfVectorizer_1_90,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7.705593260577991e+78,-16.265,90,-290657797.88
2024-01-11 15:50:30,3.4min,6a76eb731ef7445ea1293341345c2e97,./data/phrases_prep_1.csv_TfidfVectorizer_1_87,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.0419212238350564e+76,-16.265,87,-281163720.384
2024-01-11 15:47:09,3.3min,03f85e0222cf4dfb88bcd19321d728a2,./data/phrases_prep_1.csv_TfidfVectorizer_1_84,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5.421899815063987e+73,-16.265,84,-271672883.779
2024-01-11 15:43:51,3.3min,0da7faf036ba40b1bffce541fff49809,./data/phrases_prep_1.csv_TfidfVectorizer_1_81,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.4437300711153164e+71,-16.265,81,-262186549.655
2024-01-11 15:40:35,3.3min,5a074692c16b4fed993c14b4a8246b7c,./data/phrases_prep_1.csv_TfidfVectorizer_1_78,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3.8524787476628923e+68,-16.265,78,-252703604.288
2024-01-11 15:37:20,3.3min,17483a1bb02643ea96a006686588c4c9,./data/phrases_prep_1.csv_TfidfVectorizer_1_75,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.081439608457518e+58,-16.003,75,-213825811.19
2024-01-11 15:34:06,3.2min,03354ef36e864136bc30ed05c0355d4b,./data/phrases_prep_1.csv_TfidfVectorizer_1_72,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.0701739370374395e+55,-16.117,72,-202755578.788
2024-01-11 15:30:53,3.2min,0d128d0b4f0947709868955568584fab,./data/phrases_prep_1.csv_TfidfVectorizer_1_69,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,2.016620422898628e+41,-15.415,69,-152186553.079
2024-01-11 15:27:42,3.2min,a939bf2ac3f34997b59c019567af0532,./data/phrases_prep_1.csv_TfidfVectorizer_1_66,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6.763711742960792e+34,-14.786,66,-128331534.778
2024-01-11 15:24:32,3.2min,a327791e89514649b0dbc3a0dfbbcda6,./data/phrases_prep_1.csv_TfidfVectorizer_1_63,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3.580973129586039e+30,-14.381,63,-112575969.371
2024-01-11 15:21:24,3.1min,9d9e414ad2c040c8bbbdc8db73b4e031,./data/phrases_prep_1.csv_TfidfVectorizer_1_60,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1.41147032297306e+27,-13.397,60,-100032745.606
2024-01-11 15:18:17,3.1min,8fd8dc39bb93477aae2026b3ae8981b4,./data/phrases_prep_1.csv_TfidfVectorizer_1_57,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,64294479576303714000,-11.687,57,-72983055.461
2024-01-11 15:15:10,3.1min,80124661ccb74607a5bad244594ef95e,./data/phrases_prep_1.csv_TfidfVectorizer_1_54,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,32492614640341440,-11.372,54,-60837536.804
2024-01-11 15:12:02,3.1min,0577fd6138b9429291490868813fb6ee,./data/phrases_prep_1.csv_TfidfVectorizer_1_51,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,77790802150473.05,-11.182,51,-51181012.595
2024-01-11 15:08:53,3.1min,1a81d872df024bc9967a97935aec111d,./data/phrases_prep_1.csv_TfidfVectorizer_1_48,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,161334392533.141,-11.685,48,-41294779.175
2024-01-11 15:05:46,3.1min,db95cec0708f46989f808f8ae1fc2abb,./data/phrases_prep_1.csv_TfidfVectorizer_1_45,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1501496365.377,-11.623,45,-33810829.383
2024-01-11 15:02:37,3.1min,1311702a9898456681b09f2085ad991a,./data/phrases_prep_1.csv_TfidfVectorizer_1_42,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,23484516.318,-11.77,42,-27157585.162
2024-01-11 14:59:30,3.1min,36b23b7be2334f1b9539a964b21b1e4e,./data/phrases_prep_1.csv_TfidfVectorizer_1_39,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,1095164.722,-11.692,39,-22252413.086
2024-01-11 14:56:23,3.1min,f011745241b74486a5ac02bc1e934b97,./data/phrases_prep_1.csv_TfidfVectorizer_1_36,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,135717.447,-11.379,36,-18911154.588
2024-01-11 14:53:17,3.1min,ce6354af5fc1482b9ed43462d43c994b,./data/phrases_prep_1.csv_TfidfVectorizer_1_33,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,36731.336,-11.096,33,-16819840.827
2024-01-11 14:50:12,3.1min,e893d223436c46d2903bdd7c3bfc812f,./data/phrases_prep_1.csv_TfidfVectorizer_1_30,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,17433.346,-10.476,30,-15627333.002
2024-01-11 14:47:05,3.1min,243186550bba41d49ac50fc8b29769d3,./data/phrases_prep_1.csv_TfidfVectorizer_1_27,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,11345.302,-10.094,27,-14939936.928
2024-01-11 14:44:01,3.1min,6ebe9239ece84704a45e99147ff5cf8b,./data/phrases_prep_1.csv_TfidfVectorizer_1_24,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,9275.739,-9.865,24,-14617663.547
2024-01-11 14:40:56,3.1min,177771fff30c4d1b9f40b9a3c33abb06,./data/phrases_prep_1.csv_TfidfVectorizer_1_21,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,8266.376,-9.491,21,-14433315.946
2024-01-11 14:37:49,3.1min,7ea6d4a80f894ddc95b30702ac50f0ef,./data/phrases_prep_1.csv_TfidfVectorizer_1_18,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,7417.357,-8.943,18,-14259901.827
2024-01-11 14:34:44,3.1min,e07b6bf4940b4f6193f1a35a3dfd7d7e,./data/phrases_prep_1.csv_TfidfVectorizer_1_15,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,6737.523,-8.57,15,-14106078.186
2024-01-11 14:31:35,3.2min,5bfa1eeda1584911a0c98353e10d5c68,./data/phrases_prep_1.csv_TfidfVectorizer_1_12,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5985.167,-7.61,12,-13916607.005
2024-01-11 14:28:30,3.1min,c8ebdd54e31f487bbd90658b95ccf917,./data/phrases_prep_1.csv_TfidfVectorizer_1_9,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,5200.162,-7.084,9,-13691634.065
2024-01-11 14:25:20,3.2min,39ac353166ae4d17b2f510b8bf5ab8a2,./data/phrases_prep_1.csv_TfidfVectorizer_1_6,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,4377.013,-6.51,6,-13415890.262
2024-01-11 14:22:06,3.2min,384450fbe2944427a558e5e6db16275f,./data/phrases_prep_1.csv_TfidfVectorizer_1_3,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3338.593,-5.625,3,-12982540.874
2024-01-11 14:21:57,183ms,5d90b9d5abbc483f9697eb9f0a2a5246,result_images,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,,,,
2024-01-11 14:18:51,3.1min,f80bc2fe7e2a457bb08a236cc8331b64,./data/sentences_prep_1.csv_CountVectorizer_1_147,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3916.333,-12.943,147,-22754625.085
2024-01-11 14:15:45,3.1min,e54eede87edf48c087ae846f06e2cd48,./data/sentences_prep_1.csv_CountVectorizer_1_144,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3942.546,-13.162,144,-22772973.389
2024-01-11 14:12:41,3.1min,cf8a419aecef4b55a71b75784dd583d3,./data/sentences_prep_1.csv_CountVectorizer_1_141,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3951.45,-13.066,141,-22779178.612
2024-01-11 14:09:39,3.0min,4a1f3cbc057348a8adb5851543d6d420,./data/sentences_prep_1.csv_CountVectorizer_1_138,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3934.609,-13.059,138,-22767430.856
2024-01-11 14:06:39,3.0min,ceb55702d78b4c6cb056e474fe7bf2c8,./data/sentences_prep_1.csv_CountVectorizer_1_135,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3842.794,-12.742,135,-22702486.893
2024-01-11 14:03:39,3.0min,b023e374e3c942438f3f2834faf4773f,./data/sentences_prep_1.csv_CountVectorizer_1_132,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3803.09,-12.607,132,-22673920.559
2024-01-11 14:00:41,3.0min,9b10cdb3d05f46c586f2859f8a39f2d9,./data/sentences_prep_1.csv_CountVectorizer_1_129,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3819.657,-12.584,129,-22685876.361
2024-01-11 13:57:47,2.9min,7432903815a046e7bbd6519b1db920c4,./data/sentences_prep_1.csv_CountVectorizer_1_126,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3825.354,-12.755,126,-22689975.292
2024-01-11 13:54:53,2.9min,935a47650add450cb1b3a66d623971a5,./data/sentences_prep_1.csv_CountVectorizer_1_123,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3790.514,-12.22,123,-22664810.057
2024-01-11 13:52:02,2.9min,fff5d40442f34d828ff9ac6eafd0eaff,./data/sentences_prep_1.csv_CountVectorizer_1_120,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3689.425,-12.301,120,-22590461.35
2024-01-11 13:49:11,2.8min,4b24a69ff8dd4aecbb75df1d10cfc798,./data/sentences_prep_1.csv_CountVectorizer_1_117,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3806.188,-12.429,117,-22676159.971
2024-01-11 13:46:22,2.8min,837316029a5b4fcaa3ff8bd014752052,./data/sentences_prep_1.csv_CountVectorizer_1_114,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3670.333,-12.086,114,-22576191.405
2024-01-11 13:43:33,2.8min,2c2fb4aa83bb4480852ab849c6b6dece,./data/sentences_prep_1.csv_CountVectorizer_1_111,LOCAL,modules\1_step - Choose vectorizer.py,Lev,FINISHED,3622.586,-11.679,111,-22540175.706
